source,url,title,published_at,district,zone_name,latitude,longitude,incident_type,victim_age,severity,article_hour,article_day_of_week,matched_alias,match_score,match_type
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mysterious-parcel-blast-leaves-van-driver-injured-kushtia-4162796,Mysterious parcel blast leaves van driver injured in Kushtia,2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,violence,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mysterious-parcel-blast-leaves-van-driver-injured-kushtia-4162796,Mysterious parcel blast leaves van driver injured in Kushtia,2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,violence,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mysterious-parcel-blast-leaves-van-driver-injured-kushtia-4162796,Mysterious parcel blast leaves van driver injured in Kushtia,2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,violence,,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-bail-ex-chief-justice-khairul-haque-five-cases-4162761,SC upholds bail for ex-chief justice Khairul Haque in five cases,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,suspicious_activity,,2,8,4,fatullah,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-bail-ex-chief-justice-khairul-haque-five-cases-4162761,SC upholds bail for ex-chief justice Khairul Haque in five cases,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,suspicious_activity,,2,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/sc-upholds-bail-ex-chief-justice-khairul-haque-five-cases-4162761,SC upholds bail for ex-chief justice Khairul Haque in five cases,2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,suspicious_activity,,2,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-charge-killing-grandmother-aunt-and-neighbour-faridpur-4162661,"Man arrested on charge of killing grandmother, aunt and neighbour in Faridpur",2026-06-12T08:00:00,Faridpur,Faridpur Medical College,23.588129,89.835258,violence,,5,8,4,faridpur medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-charge-killing-grandmother-aunt-and-neighbour-faridpur-4162661,"Man arrested on charge of killing grandmother, aunt and neighbour in Faridpur",2026-06-12T08:00:00,Faridpur,Goalchamot,23.5936,89.8201,violence,,5,8,4,faridpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-charge-killing-grandmother-aunt-and-neighbour-faridpur-4162661,"Man arrested on charge of killing grandmother, aunt and neighbour in Faridpur",2026-06-12T08:00:00,Faridpur,Bhanga,23.60612,89.84064,violence,,5,8,4,faridpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/faridpur-man-beats-and-hacks-grandmother-aunt-and-neighbour-death-4162401,"Faridpur man beats and hacks grandmother, aunt and neighbour to death",2026-06-12T08:00:00,Faridpur,Faridpur Medical College,23.588129,89.835258,violence,,5,8,4,faridpur medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/faridpur-man-beats-and-hacks-grandmother-aunt-and-neighbour-death-4162401,"Faridpur man beats and hacks grandmother, aunt and neighbour to death",2026-06-12T08:00:00,Faridpur,Faridpur Sadar,23.60612,89.84064,violence,,5,8,4,faridpur sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/faridpur-man-beats-and-hacks-grandmother-aunt-and-neighbour-death-4162401,"Faridpur man beats and hacks grandmother, aunt and neighbour to death",2026-06-12T08:00:00,Faridpur,Goalchamot,23.5936,89.8201,violence,,5,8,4,faridpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/muggers-disguise-killed-the-customs-official-says-rab-4162511,"Muggers in disguise killed the customs official, says Rab",2026-06-12T08:00:00,Gopalganj,Tungipara,22.89983,89.90326,murder,,5,8,4,tungipara gopalganj,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/muggers-disguise-killed-the-customs-official-says-rab-4162511,"Muggers in disguise killed the customs official, says Rab",2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/muggers-disguise-killed-the-customs-official-says-rab-4162511,"Muggers in disguise killed the customs official, says Rab",2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/police-make-first-arrests-kushtia-pir-killing-case-4162191,Police make first arrests in Kushtia pir killing case,2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,violence,,4,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/police-make-first-arrests-kushtia-pir-killing-case-4162191,Police make first arrests in Kushtia pir killing case,2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,violence,,4,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/police-make-first-arrests-kushtia-pir-killing-case-4162191,Police make first arrests in Kushtia pir killing case,2026-06-12T08:00:00,Kushtia,Kumarkhali,23.86132,89.24197,violence,,4,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/four-give-confessional-statements-cumilla-customs-officer-murder-case-4162161,Four give confessional statements in Cumilla customs officer murder case,2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/four-give-confessional-statements-cumilla-customs-officer-murder-case-4162161,Four give confessional statements in Cumilla customs officer murder case,2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/four-give-confessional-statements-cumilla-customs-officer-murder-case-4162161,Four give confessional statements in Cumilla customs officer murder case,2026-06-12T08:00:00,Cumilla,Chandina,23.49067,91.01227,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/indian-citizen-held-24600-banglabandha-border-4162146,"Indian citizen held with $24,600 at Banglabandha border",2026-06-12T08:00:00,Panchagarh,Banglabandha Land Port,26.472204,88.457326,suspicious_activity,,2,8,4,banglabandha land port,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/indian-citizen-held-24600-banglabandha-border-4162146,"Indian citizen held with $24,600 at Banglabandha border",2026-06-12T08:00:00,Panchagarh,Tetulia,26.49166,88.33969,suspicious_activity,,2,8,4,tetulia,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/indian-citizen-held-24600-banglabandha-border-4162146,"Indian citizen held with $24,600 at Banglabandha border",2026-06-12T08:00:00,Panchagarh,Atwari,26.30832,88.39939,suspicious_activity,,2,8,4,panchagarh,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-rape-woman-mymensingh-4162081,Man arrested over rape of woman in Mymensingh,2026-06-12T08:00:00,Mymensingh,Mymensingh Medical College,24.7437,90.4075,sexual_violence,26.0,5,8,4,mymensingh medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-rape-woman-mymensingh-4162081,Man arrested over rape of woman in Mymensingh,2026-06-12T08:00:00,Sunamganj,Chhatak,25.06889,91.40243,sexual_violence,26.0,5,8,4,sunamganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-rape-woman-mymensingh-4162081,Man arrested over rape of woman in Mymensingh,2026-06-12T08:00:00,Sunamganj,Derai,24.78644,91.36003,sexual_violence,26.0,5,8,4,sunamganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/protest-held-jhenaidah-over-journalists-arrest-murder-case-4161896,Protest held in Jhenaidah over journalist’s arrest in murder case,2026-06-12T08:00:00,Jhenaidah,Shailkupa,23.68395,89.2422,murder,,5,8,4,shailkupa,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/protest-held-jhenaidah-over-journalists-arrest-murder-case-4161896,Protest held in Jhenaidah over journalist’s arrest in murder case,2026-06-12T08:00:00,Jhenaidah,Kotchandpur,23.502088,89.122619,murder,,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/protest-held-jhenaidah-over-journalists-arrest-murder-case-4161896,Protest held in Jhenaidah over journalist’s arrest in murder case,2026-06-12T08:00:00,Jhenaidah,Maheshpur,23.35291,88.91222,murder,,5,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-beaten-death-chattogram-over-suspected-drug-link-4161826,Man beaten to death in Chattogram over suspected drug link,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,violence,,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/customs-official-killed-mugger-gang-cumilla-rab-4161806,Customs official killed by mugger gang in Cumilla: Rab,2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/customs-official-killed-mugger-gang-cumilla-rab-4161806,Customs official killed by mugger gang in Cumilla: Rab,2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/customs-official-killed-mugger-gang-cumilla-rab-4161806,Customs official killed by mugger gang in Cumilla: Rab,2026-06-12T08:00:00,Cumilla,Chandina,23.49067,91.01227,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/five-arrested-cumilla-customs-officer-murder-case-4161786,Five arrested in Cumilla customs officer murder case,2026-06-12T08:00:00,Gopalganj,Tungipara,22.89983,89.90326,murder,,5,8,4,tungipara gopalganj,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/five-arrested-cumilla-customs-officer-murder-case-4161786,Five arrested in Cumilla customs officer murder case,2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/five-arrested-cumilla-customs-officer-murder-case-4161786,Five arrested in Cumilla customs officer murder case,2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/ict-1-allows-one-day-interrogation-ex-justice-manik-du-professor-4161766,"ICT-1 allows one-day interrogation of ex-justice Manik, DU professor",2026-06-12T08:00:00,Dhaka,Dhanmondi,23.7461,90.3742,suspicious_activity,,2,8,4,dhanmondi,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/ict-1-allows-one-day-interrogation-ex-justice-manik-du-professor-4161766,"ICT-1 allows one-day interrogation of ex-justice Manik, DU professor",2026-06-12T08:00:00,Madaripur,Kalkini,23.1,90.26667,suspicious_activity,,2,8,4,madaripur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/ict-1-allows-one-day-interrogation-ex-justice-manik-du-professor-4161766,"ICT-1 allows one-day interrogation of ex-justice Manik, DU professor",2026-06-12T08:00:00,Madaripur,Mostafapur,23.17097,90.20935,suspicious_activity,,2,8,4,madaripur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-shot-dead-ctgs-raozan-two-days-4161641,Two shot dead in Ctg’s Raozan in two days,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,murder,,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bullet-bairagis-last-rites-performed-tungipara-4161536,Bullet Bairagi’s last rites performed in Tungipara,2026-06-12T08:00:00,Gopalganj,Tungipara,22.89983,89.90326,suspicious_activity,,2,8,4,tungipara,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bullet-bairagis-last-rites-performed-tungipara-4161536,Bullet Bairagi’s last rites performed in Tungipara,2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,suspicious_activity,,2,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bullet-bairagis-last-rites-performed-tungipara-4161536,Bullet Bairagi’s last rites performed in Tungipara,2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,suspicious_activity,,2,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-see-her-face-one-last-time-4161556,‘I just want to see her face one last time’,2026-06-12T08:00:00,Noakhali,Noakhali Science and Technology University,22.650711,92.196229,murder,26.0,5,8,4,noakhali science and technology university,8,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-see-her-face-one-last-time-4161556,‘I just want to see her face one last time’,2026-06-12T08:00:00,Noakhali,Chowmuhani,22.816467,91.121505,murder,26.0,5,8,4,noakhali,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-see-her-face-one-last-time-4161556,‘I just want to see her face one last time’,2026-06-12T08:00:00,Madaripur,Kalkini,23.1,90.26667,murder,26.0,5,8,4,madaripur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/du-student-found-dead-home-4161561,DU student found dead at home,2026-06-12T08:00:00,Dhaka,Gulshan,23.7806,90.4167,suspicious_activity,,3,8,4,gulshan,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/du-student-found-dead-home-4161561,DU student found dead at home,2026-06-12T08:00:00,Dhaka,Badda,23.7801,90.426,suspicious_activity,,3,8,4,badda,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/the-woman-found-dead-riverbank-was-strangled-4161606,The woman found dead on riverbank was strangled,2026-06-12T08:00:00,Tangail,Tangail General Hospital,24.26397,89.925263,sexual_violence,,5,8,4,tangail general hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/the-woman-found-dead-riverbank-was-strangled-4161606,The woman found dead on riverbank was strangled,2026-06-12T08:00:00,Tangail,Ghatail,24.46667,89.96667,sexual_violence,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/the-woman-found-dead-riverbank-was-strangled-4161606,The woman found dead on riverbank was strangled,2026-06-12T08:00:00,Tangail,Kalihati,24.39246,89.99215,sexual_violence,,5,8,4,tangail,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/never-imagined-teachers-friends-mourn-usf-student-limons-death-4161286,"'Never imagined this': Teachers, friends mourn USF student Limon's death",2026-06-12T08:00:00,Jamalpur,Madarganj,24.91965,89.94812,murder,15.0,5,8,4,madarganj jamalpur,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/never-imagined-teachers-friends-mourn-usf-student-limons-death-4161286,"'Never imagined this': Teachers, friends mourn USF student Limon's death",2026-06-12T08:00:00,Gazipur,Sreepur,24.126097,90.472114,murder,15.0,5,8,4,sreepur,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/never-imagined-teachers-friends-mourn-usf-student-limons-death-4161286,"'Never imagined this': Teachers, friends mourn USF student Limon's death",2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,murder,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-questions-legality-showing-salina-hayat-ivy-arrested-fresh-case-4161261,HC questions legality of showing Salina Hayat Ivy arrested in fresh case,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,suspicious_activity,,2,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-questions-legality-showing-salina-hayat-ivy-arrested-fresh-case-4161261,HC questions legality of showing Salina Hayat Ivy arrested in fresh case,2026-06-12T08:00:00,Narayanganj,Fatullah,23.63816,90.49097,suspicious_activity,,2,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-questions-legality-showing-salina-hayat-ivy-arrested-fresh-case-4161261,HC questions legality of showing Salina Hayat Ivy arrested in fresh case,2026-06-12T08:00:00,Narayanganj,Rupganj,23.61352,90.50298,suspicious_activity,,2,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-know-what-happened-my-husband-4161231,'I just want to know what happened to my husband',2026-06-12T08:00:00,Cumilla,Cumilla Medical College,23.770271,90.36068,murder,,5,8,4,cumilla medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-know-what-happened-my-husband-4161231,'I just want to know what happened to my husband',2026-06-12T08:00:00,Gopalganj,Tungipara,22.89983,89.90326,murder,,5,8,4,tungipara gopalganj,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/i-just-want-know-what-happened-my-husband-4161231,'I just want to know what happened to my husband',2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/rab-arrests-fugitive-accused-ctg-student-murder-case-4161191,Rab arrests fugitive accused in Ctg student murder case,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,murder,,5,8,4,Chattogram,0,district_fallback
